year,Name,Rank,No. of FTE students,No. of students per staff,International students,Female:Male ratio,rank_prefix,Overall,Teaching,Research Environment,Research Quality,Industry,International Outlook
2021,University of Florida,152,"46,632",16.1,9%,56 : 44,"=, =",57.4,54.2,60.4,61.9,56.1,40.5
2021,University of Freiburg,83,"14,878",32.5,21%,54 : 46,,64.7,48.4,52.2,87.3,100.0,77.8
2021,University of Geneva,149,"17,271",16.0,38%,61 : 39,"=, =",57.6,35.2,45.4,80.6,72.8,98.3
2021,University of Glasgow,92,"26,535",14.7,38%,59 : 41,"=, =",62.9,40.9,48.1,94.3,39.9,92.8
2021,University of Gothenburg,191,"19,616",9.8,13%,,"=, =",54.7,27.7,40.8,94.0,39.4,66.2
2021,University of Groningen,80,"28,392",23.9,23%,51 : 49,"=, =",65.1,41.2,56.2,92.6,69.8,85.1
2021,University of Göttingen,130,"30,894",28.0,13%,51 : 49,,59.0,47.6,48.5,82.1,36.4,61.8
2021,University of Hamburg,135,"30,649",58.7,12%,57 : 43,,58.6,45.0,53.9,74.1,93.7,58.7
2021,University of Helsinki,98,"22,137",15.9,5%,66 : 34,"=, =",62.1,42.7,58.3,88.9,37.0,56.1
2021,University of Hong Kong,39,"18,135",18.2,43%,54 : 46,,75.2,67.5,73.3,80.3,57.4,99.0
2021,University of Illinois at Urbana-Champaign,48,"45,980",17.8,24%,48 : 52,,72.3,62.5,79.1,81.3,49.5,55.1
2021,University of Lausanne,191,"12,685",8.8,24%,,"=, =",54.7,33.1,44.1,76.1,71.3,92.6
2021,University of Leeds,160,"31,460",14.3,30%,60 : 40,"=, =",56.8,43.2,46.2,74.7,38.5,88.5
2021,University of Leicester,170,"15,550",14.7,32%,53 : 47,"=, =",56.0,30.9,33.6,96.2,37.6,90.7
2021,University of Liverpool,163,"25,170",14.6,33%,55 : 45,,56.7,35.2,38.1,89.5,37.9,92.6
2021,University of Manchester,51,"36,555",14.4,41%,53 : 47,"=, =",70.9,57.1,66.5,85.6,49.2,91.7
2021,University of Mannheim,140,"10,593",78.3,18%,,"=, =",58.2,41.4,49.7,82.7,58.8,60.6
2021,"University of Maryland, College Park",90,"33,671",16.6,11%,48 : 52,,63.1,47.4,58.8,90.2,38.9,42.9
2021,University of Melbourne,31,"50,094",27.0,48%,57 : 43,,78.9,67.1,76.3,90.1,74.2,93.9
2021,University of Michigan-Ann Arbor,22,"43,873",8.3,17%,50 : 50,,84.0,79.0,86.9,95.4,47.2,59.6
2021,University of Minnesota,85,"61,994",12.4,11%,53 : 47,"=, =",63.7,55.1,59.0,81.4,80.3,40.7
2021,University of Münster,195,"44,580",42.9,8%,,"=, =",54.6,39.2,43.8,82.5,47.0,49.5
2021,University of North Carolina at Chapel Hill,56,"30,956",8.2,8%,58 : 42,"=, =",70.1,60.6,63.3,96.3,42.5,39.7
2021,University of Notre Dame,170,"12,149",10.9,12%,46 : 54,"=, =",56.0,52.1,45.5,71.5,38.1,57.3
2021,University of Nottingham,158,"30,800",15.1,29%,54 : 46,"=, =",56.9,42.0,42.4,80.0,38.7,87.8
2021,University of Oslo,127,"20,737",12.2,17%,62 : 38,"=, =",59.4,39.5,44.2,91.5,40.4,78.1
2021,University of Ottawa,145,"35,140",24.6,20%,58 : 42,"=, =",58.0,41.1,41.3,87.1,46.0,79.9
2021,University of Oxford,1,"20,775",11.1,41%,46 : 54,,95.6,91.3,99.6,98.0,68.7,96.4
2021,University of Pennsylvania,13,"20,771",6.4,21%,52 : 48,,88.9,85.4,89.9,98.1,77.9,66.3
2021,University of Pittsburgh-Pittsburgh campus,133,"26,761",5.7,11%,53 : 47,"=, =",58.8,45.5,42.8,93.9,40.6,41.7
2021,University of Rochester,147,"10,017",4.9,34%,49 : 51,"=, =",57.8,45.4,35.2,91.2,41.4,69.8
2021,University of Science and Technology of China,87,"16,434",7.2,5%,,"=, =",63.4,64.0,60.4,72.3,75.2,33.0
2021,University of Sheffield,121,"26,765",15.5,35%,52 : 48,"=, =",60.0,45.0,47.4,81.8,46.5,87.7
2021,University of Southampton,127,"23,500",14.3,35%,53 : 47,"=, =",59.4,39.4,42.5,89.0,41.2,94.5
2021,University of Southern California,53,"41,953",13.0,23%,49 : 51,,70.4,63.8,58.4,93.1,39.2,64.9
2021,University of Sussex,160,"16,260",15.9,37%,55 : 45,"=, =",56.8,32.7,38.1,92.3,35.1,93.9
2021,University of Technology Sydney,160,"26,529",41.7,36%,51 : 49,"=, =",56.8,35.3,44.3,81.1,53.7,97.0
2021,University of Texas at Austin,44,"49,510",16.9,10%,52 : 48,,74.0,67.9,74.8,90.5,46.2,39.4
2021,University of Toronto,18,"74,502",20.0,22%,59 : 41,,86.0,75.4,90.9,94.5,50.0,87.2
2021,University of Tübingen,78,"27,590",36.6,14%,58 : 42,"=, =",65.2,53.3,59.7,81.9,77.1,64.3
2021,University of Vienna,164,"32,650",38.5,28%,65 : 35,"=, =",56.5,46.1,56.4,59.1,36.3,94.6
2021,University of Virginia (Main campus),117,"24,879",9.0,13%,52 : 48,,60.6,52.1,43.3,90.7,41.9,50.2
2021,University of Warwick,77,"21,775",13.3,41%,49 : 51,,65.3,46.7,53.8,90.1,41.6,94.0
2021,University of Washington,29,"46,258",10.7,17%,53 : 47,,80.4,69.8,80.5,98.7,45.6,60.9
2021,University of Wisconsin-Madison,49,"39,451",9.8,13%,,,71.4,68.2,71.4,82.5,45.0,48.4
2021,University of Würzburg,140,"23,887",38.2,10%,56 : 44,"=, =",58.2,39.3,43.0,90.5,70.2,61.5
2021,University of York,133,"16,880",15.0,25%,57 : 43,"=, =",58.8,39.0,44.8,87.9,35.2,86.0
2021,University of Zurich,73,"22,960",14.8,21%,57 : 43,"=, =",65.6,50.1,50.4,89.8,64.1,92.1
2021,Universität Heidelberg,42,"20,020",14.5,18%,54 : 46,,74.3,67.5,61.7,96.6,56.9,68.4
2021,Université Catholique de Louvain,164,"26,462",39.7,20%,53 : 47,"=, =",56.5,38.1,51.5,73.7,57.9,80.5
2021,Université Paris Cité,136,"63,219",17.7,18%,64 : 36,"=, =",58.4,50.8,38.2,86.3,33.3,66.4
2021,Université de Montréal,73,"36,774",20.2,21%,,"=, =",65.6,51.1,52.6,87.4,78.3,84.3
2021,Uppsala University,111,"25,112",15.8,18%,58 : 42,"=, =",61.0,39.2,55.3,84.8,72.4,72.2
2021,Utrecht University,75,"32,022",14.0,10%,58 : 42,"=, =",65.4,43.0,61.1,89.9,65.7,74.1
2021,Vanderbilt University,111,"12,139",3.0,15%,54 : 46,"=, =",61.0,48.9,44.5,94.6,53.5,43.6
2021,Vrije Universiteit Amsterdam,116,"25,443",18.0,13%,58 : 42,,60.8,38.2,52.1,89.3,57.5,73.1
2021,Wageningen University & Research,62,"14,356",21.0,27%,54 : 46,"=, =",69.4,48.2,56.4,97.3,100.0,83.7
2021,Washington University in St Louis,50,"13,693",7.5,21%,,,71.1,61.2,58.7,99.0,40.4,59.1
2021,Yale University,8,"12,910",6.0,20%,50 : 50,,91.6,91.9,93.8,97.9,56.1,68.4
2021,Yonsei University (Seoul campus),187,"17,745",14.7,22%,48 : 52,"=, =",54.9,52.2,53.7,54.0,99.5,58.6
2021,Zhejiang University,94,"33,825",10.8,23%,23 : 77,"=, =",62.5,65.9,65.6,52.3,100.0,65.1
2021,École Polytechnique Fédérale de Lausanne,43,"10,942",12.2,60%,29 : 71,,74.1,63.9,66.7,85.8,73.3,98.5
2021,École Polytechnique – Institut Polytechnique de Paris,87,"2,850",5.6,44%,23 : 77,"=, =",63.4,60.5,52.4,68.2,72.1,96.1
2022,Aarhus University,104,"26,521",13.6,9%,55 : 45,,61.7,39.3,58.4,82.4,74.9,76.9
2022,Arizona State University (Tempe),132,"48,255",19.7,18%,44 : 56,"=, =",58.6,46.3,49.2,80.9,38.5,62.8
2022,Australian National University,54,"18,934",17.6,47%,52 : 48,"=, =",70.0,49.8,67.7,87.8,47.8,96.5
2022,Bielefeld University,166,"25,182",70.6,8%,58 : 42,,56.5,36.4,41.8,94.4,42.4,48.1
2022,Boston University,62,"27,785",11.0,29%,59 : 41,,69.5,57.3,60.2,93.8,46.5,65.5
2022,Brown University,64,"9,851",10.6,20%,,,69.1,62.2,56.6,92.9,37.4,61.9
2022,California Institute of Technology,2,"2,233",6.3,34%,36 : 64,"=, =",95.0,93.6,96.9,97.8,90.4,83.8
2022,Cardiff University,189,"26,620",14.7,28%,59 : 41,,54.7,31.9,36.1,89.1,39.9,87.0
2022,Carnegie Mellon University,28,"14,163",13.5,47%,43 : 57,,80.6,64.7,80.0,99.0,59.0,80.8
2022,Case Western Reserve University,126,"10,898",9.4,23%,50 : 50,,59.4,47.6,41.7,91.9,41.7,53.8
2022,Charité - Universitätsmedizin Berlin,73,"7,998",18.7,21%,64 : 36,,66.8,48.6,50.6,98.7,92.2,68.1
2022,City University of Hong Kong,151,"9,506",10.7,56%,54 : 46,"=, =",57.4,42.7,44.3,75.4,46.6,99.7
2022,Columbia University,11,"21,608",4.6,35%,,,89.6,87.8,89.6,97.3,48.0,79.8
2022,Cornell University,22,"23,600",10.3,25%,50 : 50,,85.0,78.6,85.4,97.2,38.3,75.4
2022,Dartmouth College,99,"6,378",7.6,15%,49 : 51,"=, =",62.3,60.1,40.2,93.6,38.9,41.7
2022,Delft University of Technology,75,"20,133",17.0,31%,31 : 69,"=, =",65.8,57.1,71.1,59.4,97.7,93.6
2022,Duke University,23,"15,785",4.2,22%,52 : 48,,83.5,79.2,78.6,95.6,99.0,66.6
2022,Durham University,162,"17,725",15.0,33%,54 : 46,"=, =",56.7,44.9,47.8,69.7,37.8,93.8
2022,ETH Zurich,15,"20,428",14.4,41%,32 : 68,,88.2,81.3,92.4,90.7,62.5,97.9
2022,Emory University,82,"13,179",4.4,20%,60 : 40,,65.1,55.1,44.9,98.1,48.2,59.7
2022,Erasmus University Rotterdam,72,"28,933",29.3,22%,53 : 47,,67.0,40.2,57.8,97.0,76.5,88.5
2022,Free University of Berlin,83,"27,018",43.2,23%,61 : 39,,64.8,55.4,65.2,72.9,41.9,75.7
2022,Fudan University,60,"33,140",11.1,12%,52 : 48,,69.7,66.8,68.4,79.0,70.7,48.6
2022,Georgetown University,130,"16,703",8.6,20%,54 : 46,,59.1,55.0,35.3,88.8,70.2,48.9
2022,Georgia Institute of Technology,45,"27,838",25.7,25%,33 : 67,,73.3,58.2,69.4,91.4,71.4,77.7
2022,Ghent University,96,"38,984",35.7,11%,56 : 44,"=, =",62.7,48.9,58.4,79.2,83.3,62.4
2022,Harvard University,2,"21,574",9.5,24%,50 : 50,"=, =",95.0,94.5,98.9,99.2,48.9,79.8
2022,Huazhong University of Science and Technology,181,"56,709",16.2,5%,36 : 64,,55.2,38.3,38.4,92.7,89.8,27.9
2022,Humboldt University of Berlin,74,"33,868",54.2,18%,,,66.3,59.9,66.7,73.5,41.6,70.1
2022,Imperial College London,12,"17,715",11.2,59%,40 : 60,,89.3,81.4,88.3,97.6,70.8,97.5
2022,Indiana University,167,"66,716",12.9,14%,53 : 47,,56.3,48.9,46.4,74.7,52.0,54.0
2022,Institut Polytechnique de Paris,91,"6,087",6.9,40%,24 : 76,,63.3,57.3,54.7,69.0,77.1,94.5
2022,Johns Hopkins University,13,"16,552",4.3,28%,52 : 48,"=, =",88.4,80.0,90.8,97.2,93.7,74.6
2022,KU Leuven,42,"46,327",36.3,16%,51 : 49,"=, =",73.6,59.1,73.2,86.2,99.2,74.2
2022,Karlsruhe Institute of Technology,180,"23,224",22.6,24%,29 : 71,,55.3,45.7,51.5,61.3,93.3,71.7
2022,Karolinska Institute,39,"7,937",9.6,24%,69 : 31,,74.3,55.1,71.0,94.2,70.5,86.2
2022,King Abdulaziz University,190,"32,034",7.8,22%,54 : 46,"=, =",54.5,36.7,22.9,92.4,74.0,93.6
2022,King’s College London,35,"28,250",12.0,49%,62 : 38,"=, =",76.0,57.6,71.2,96.9,43.7,95.9
2022,Korea Advanced Institute of Science and Technology (KAIST),99,"9,504",10.3,10%,20 : 80,"=, =",62.3,64.1,66.5,59.3,100.0,38.0
2022,Kyoto University,61,"22,299",9.2,11%,25 : 75,,69.6,78.5,78.9,58.3,80.8,38.2
2022,LMU Munich,32,"34,274",33.7,18%,61 : 39,,78.6,68.1,77.9,90.3,100.0,69.1
2022,Lancaster University,122,"13,510",12.3,37%,51 : 49,"=, =",60.0,38.6,40.9,93.9,36.4,94.6
2022,Leiden University,71,"31,556",19.4,19%,60 : 40,,67.1,44.8,65.1,86.8,71.8,84.1
2022,Lomonosov Moscow State University,158,"29,118",9.1,36%,54 : 46,"=, =",56.8,80.3,69.9,12.8,99.3,72.5
2022,London School of Economics and Political Science,27,"10,910",12.1,72%,53 : 47,,80.8,68.0,80.8,94.4,35.8,92.7
2022,Lund University,116,"28,498",11.2,19%,55 : 45,,60.8,39.6,53.1,83.1,82.0,79.9
2022,Maastricht University,127,"18,159",18.0,55%,60 : 40,"=, =",59.2,39.8,50.0,76.1,84.6,98.1
2022,Macquarie University,192,"30,249",69.6,30%,53 : 47,,54.4,39.0,43.3,71.4,63.3,89.5
2022,Massachusetts Institute of Technology,5,"11,459",8.4,33%,40 : 60,"=, =",94.6,90.9,94.4,99.7,93.7,89.9
2022,McGill University,44,"31,581",12.6,32%,59 : 41,,73.4,63.3,70.9,83.9,45.3,91.5
2022,McMaster University,80,"26,112",30.2,20%,56 : 44,"=, =",65.2,44.3,50.6,93.1,98.3,85.1
2022,Medical University of Graz,196,"3,733",13.3,26%,53 : 47,,54.1,30.3,29.1,95.9,66.7,78.0
2022,Michigan State University,93,"45,689",16.0,14%,52 : 48,"=, =",63.0,58.1,56.1,77.2,37.7,62.0
2022,Monash University,57,"60,211",44.1,45%,57 : 43,,69.9,54.3,61.7,87.7,79.2,91.0
2022,Nanjing University,105,"37,137",17.1,9%,52 : 48,"=, =",61.5,54.9,54.6,74.0,86.8,56.6
2022,"Nanyang Technological University, Singapore",46,"23,951",14.7,24%,48 : 52,,73.0,57.2,70.3,85.1,87.0,93.9
2022,National Taiwan University (NTU),113,"24,810",11.4,12%,41 : 59,"=, =",61.0,55.8,64.7,64.8,75.4,46.9
2022,National University of Singapore,21,"31,819",18.8,25%,50 : 50,,85.2,76.3,90.6,87.3,75.4,94.4
2022,New York University,26,"45,424",11.0,35%,57 : 43,,82.4,75.4,83.1,94.7,41.4,72.3
2022,Newcastle University,146,"24,630",14.5,27%,52 : 48,"=, =",57.6,34.1,39.8,92.8,42.3,87.5
2022,"Northeastern University, US",168,"20,910",14.1,36%,48 : 52,,56.1,38.3,29.1,97.4,37.8,76.2
2022,Northwestern University,24,"18,735",13.0,19%,50 : 50,"=, =",83.1,74.3,82.1,97.6,81.6,65.3
2022,Ohio State University (Main campus),85,"55,809",12.4,13%,50 : 50,,63.8,54.7,52.2,86.1,53.2,60.6
2022,Paris Sciences et Lettres – PSL Research University Paris,40,"20,547",15.1,25%,47 : 53,"=, =",74.1,69.1,71.2,80.1,78.7,80.5
2022,Peking University,16,"31,606",10.2,19%,46 : 54,"=, =",87.5,91.4,94.6,81.7,93.1,65.1
2022,Penn State (Main campus),119,"46,513",14.1,16%,47 : 53,"=, =",60.1,49.3,60.3,75.3,40.7,47.5
2022,Pohang University of Science and Technology (POSTECH),185,"3,183",10.1,3%,24 : 76,"=, =",54.8,52.3,49.1,65.4,98.0,31.1
2022,Pompeu Fabra University,156,"11,863",22.9,13%,60 : 40,,57.1,36.4,39.2,94.2,47.8,66.8
2022,Princeton University,7,"7,753",7.5,23%,47 : 53,,93.6,89.5,96.0,99.0,88.8,80.7
2022,Purdue University West Lafayette,105,"43,411",16.6,21%,44 : 56,"=, =",61.5,56.7,65.2,59.6,68.9,70.9
2022,Queen Mary University of London,117,"19,975",13.5,46%,55 : 45,"=, =",60.4,33.7,41.6,98.1,42.7,97.1
2022,Queensland University of Technology,193,"36,366",40.2,18%,53 : 47,"=, =",54.3,32.2,36.7,86.8,50.0,84.6
2022,RWTH Aachen University,108,"45,628",55.5,25%,33 : 67,"=, =",61.4,55.3,61.6,64.1,98.7,62.0
2022,Radboud University Nijmegen,139,"21,818",17.7,15%,56 : 44,,58.3,35.5,50.4,85.9,44.4,74.8
2022,Rice University,136,"6,885",9.2,28%,43 : 57,,58.5,47.3,37.5,87.2,44.2,77.8
2022,Rutgers University–New Brunswick,190,"44,870",10.8,17%,52 : 48,"=, =",54.5,46.6,47.5,70.4,47.2,52.8
2022,Sapienza University of Rome,197,"71,992",30.6,9%,59 : 41,"=, =",54.0,51.5,41.7,70.9,55.9,44.3
2022,Scuola Normale Superiore di Pisa,197,581,6.9,12%,30 : 70,"=, =",54.0,56.5,38.6,67.8,36.9,55.4
2022,Seoul National University,54,"26,871",15.4,11%,,"=, =",70.0,73.8,73.8,68.5,98.2,36.9
2022,Shanghai Jiao Tong University,84,"36,638",11.3,10%,43 : 57,,64.7,64.2,71.9,59.3,100.0,47.0
2022,Sorbonne University,88,"42,330",14.2,21%,58 : 42,"=, =",63.6,61.0,53.6,76.6,38.2,70.4
2022,Southern University of Science and Technology (SUSTech),162,"4,245",8.4,1%,,"=, =",56.7,29.4,39.4,98.5,78.5,60.4
2022,Stanford University,4,"16,319",7.3,23%,46 : 54,,94.9,92.3,96.8,99.9,91.0,79.7
2022,Stockholm University,176,"28,072",19.6,10%,,"=, =",55.5,30.5,49.1,84.9,36.5,69.4
2022,Sungkyunkwan University (SKKU),122,"23,104",19.2,19%,44 : 56,"=, =",60.0,56.9,60.2,60.7,99.4,56.3
2022,TU Dresden,172,"30,519",32.3,17%,44 : 56,"=, =",55.8,46.7,47.2,69.3,97.4,59.3
2022,Technical University of Berlin,139,"22,118",55.0,27%,34 : 66,,58.3,50.2,55.4,64.1,96.9,66.8
2022,Technical University of Denmark,185,"9,321",6.6,23%,32 : 68,"=, =",54.8,39.6,40.6,72.4,86.0,92.2
2022,Technical University of Munich,38,"32,672",38.7,33%,37 : 63,,75.6,64.5,74.8,85.5,100.0,76.1
2022,Texas A&M University,193,"62,790",21.6,8%,47 : 53,"=, =",54.3,47.4,51.1,64.6,46.5,56.1
2022,The Chinese University of Hong Kong,49,"18,478",19.1,25%,,,71.3,55.1,58.6,95.0,60.2,95.0
2022,The Hong Kong Polytechnic University,91,"21,979",26.4,29%,52 : 48,,63.3,45.4,53.9,83.7,46.0,97.1
2022,The Hong Kong University of Science and Technology,66,"10,147",21.3,31%,,,68.8,50.9,62.1,86.6,65.1,97.6
2022,The University of Chicago,10,"14,895",6.1,33%,46 : 54,,89.8,87.2,90.6,98.3,56.3,74.4
2022,The University of Queensland,54,"41,914",35.8,41%,55 : 45,"=, =",70.0,55.0,62.0,85.8,86.2,93.4
2022,The University of Sydney,58,"47,956",19.3,47%,59 : 41,"=, =",69.8,51.8,62.2,90.5,66.1,90.9
2022,The University of Tokyo,35,"25,959",10.6,14%,,"=, =",76.0,86.9,90.3,58.2,88.1,42.0
2022,The University of Western Australia,132,"18,683",21.3,30%,49 : 51,"=, =",58.6,34.4,43.6,88.0,65.0,95.5
2022,Trinity College Dublin,146,"17,495",21.2,32%,60 : 40,"=, =",57.6,40.4,45.0,79.5,42.1,95.0
2022,Tsinghua University,16,"38,221",11.5,13%,34 : 66,"=, =",87.5,88.1,95.7,86.8,100.0,50.6
2022,Tufts University,172,"11,152",9.9,16%,56 : 44,"=, =",55.8,45.6,33.0,91.6,39.5,50.4
2022,UCL,18,"35,760",10.6,57%,58 : 42,"=, =",87.2,76.8,88.9,96.9,44.7,96.7
2022,UNSW Sydney,70,"48,077",40.5,44%,46 : 54,,67.4,50.4,60.4,84.1,72.7,95.2
2022,Ulm University,146,"10,284",27.2,13%,50 : 50,"=, =",57.6,39.8,38.6,92.4,85.7,56.9
2022,Ulsan National Institute of Science and Technology (UNIST),178,"3,657",13.9,10%,26 : 74,"=, =",55.4,37.7,41.1,85.4,91.8,51.0
2022,Universitat Autònoma de Barcelona (UAB),170,"31,595",12.7,16%,59 : 41,"=, =",55.9,36.6,38.9,90.6,42.9,66.9
2022,University of Aberdeen,158,"13,105",16.8,44%,58 : 42,"=, =",56.8,32.2,35.2,94.0,47.1,95.8
2022,University of Adelaide,111,"22,061",30.6,32%,49 : 51,,61.2,35.6,45.2,94.3,65.5,93.7
2022,University of Alberta,125,"33,475",21.9,28%,55 : 45,,59.6,48.2,50.7,71.9,64.7,88.9
2022,University of Amsterdam,65,"25,556",13.1,29%,58 : 42,,68.9,49.0,63.3,91.6,41.6,89.8
2022,University of Antwerp,143,"15,347",30.8,17%,55 : 45,"=, =",57.8,35.4,47.0,85.4,85.7,70.6
2022,University of Arizona,150,"39,616",17.3,10%,53 : 47,,57.5,46.6,48.0,82.4,50.5,41.4
2022,University of Auckland,137,"32,983",22.7,32%,56 : 44,"=, =",58.4,34.0,46.3,84.8,69.4,94.6
2022,University of Barcelona,193,"45,382",16.1,11%,62 : 38,"=, =",54.3,31.9,40.0,90.4,47.1,59.4
2022,University of Basel,103,"9,440",12.3,30%,56 : 44,,62.1,42.9,42.0,89.5,99.9,97.0
2022,University of Bern,101,"11,556",16.6,16%,57 : 43,"=, =",62.2,45.0,44.9,88.2,90.6,87.3
2022,University of Birmingham,105,"31,365",14.9,32%,58 : 42,"=, =",61.5,40.3,45.2,93.3,40.6,91.7
2022,University of Bologna,172,"68,370",24.3,12%,57 : 43,"=, =",55.8,49.8,36.9,82.7,45.3,52.1
2022,University of Bonn,112,"27,743",49.8,16%,56 : 44,,61.1,48.4,48.7,85.2,55.5,67.1
2022,University of Bristol,92,"24,110",14.4,30%,56 : 44,,63.1,40.6,49.2,94.7,43.7,89.1
2022,University of British Columbia,37,"54,744",18.9,33%,55 : 45,,75.8,61.6,74.0,89.4,47.4,94.9
2022,"University of California, Berkeley",8,"40,306",18.9,23%,51 : 49,,92.2,85.7,96.0,99.1,84.7,77.6
2022,"University of California, Davis",67,"37,222",13.2,19%,59 : 41,,67.9,58.8,64.6,81.5,50.7,68.9
2022,"University of California, Irvine",98,"35,944",17.1,28%,51 : 49,,62.4,42.5,49.0,93.8,52.0,73.2
2022,"University of California, Los Angeles",20,"42,054",10.0,17%,55 : 45,,86.7,82.1,89.8,96.0,56.5,65.1
2022,"University of California, San Diego",34,"36,256",12.2,29%,48 : 52,,77.7,60.5,75.6,97.9,96.6,68.1
2022,"University of California, Santa Barbara",68,"25,578",28.2,19%,54 : 46,,67.7,45.2,58.9,96.6,79.8,73.6
2022,University of Cambridge,5,"19,680",11.1,39%,47 : 53,"=, =",94.6,90.9,99.5,96.2,56.7,95.8
2022,University of Canberra,170,"9,893",35.4,29%,,"=, =",55.9,27.9,33.8,98.6,44.2,89.8
2022,University of Cape Town,183,"21,757",13.3,16%,54 : 46,"=, =",54.9,31.4,41.4,85.5,56.4,80.1
2022,University of Cologne,172,"32,405",28.9,18%,,"=, =",55.8,42.2,43.7,77.1,76.9,66.7
2022,University of Colorado Boulder,158,"35,491",16.6,10%,45 : 55,"=, =",56.8,43.2,42.8,88.1,43.2,47.2
2022,University of Copenhagen,96,"30,326",4.2,18%,61 : 39,"=, =",62.7,46.8,47.1,88.8,54.4,86.8
2022,University of East Anglia,182,"15,760",13.5,26%,59 : 41,,55.1,28.3,32.5,97.9,35.9,87.5
2022,University of Edinburgh,30,"31,630",12.1,44%,61 : 39,"=, =",78.9,66.1,74.2,95.6,40.2,95.2
2022,University of Erlangen-Nuremberg,197,"30,747",44.7,13%,51 : 49,"=, =",54.0,42.2,45.7,71.5,88.7,52.8
2022,University of Exeter,143,"22,740",16.1,28%,54 : 46,"=, =",57.8,33.9,39.3,93.5,37.5,91.6
2022,University of Florida,154,"47,007",16.3,9%,56 : 44,,57.3,54.5,58.9,62.0,58.4,42.7
2022,University of Freiburg,108,"21,416",39.7,12%,53 : 47,"=, =",61.4,47.1,51.8,82.2,97.2,61.4
2022,University of Geneva,197,"17,744",8.2,39%,62 : 38,"=, =",54.0,34.4,33.6,83.1,51.6,98.6
2022,University of Glasgow,86,"27,625",13.9,40%,59 : 41,"=, =",63.7,41.9,49.9,94.0,40.7,93.1
2022,University of Gothenburg,185,"21,033",10.6,13%,,"=, =",54.8,29.6,42.3,90.5,42.7,66.1
2022,University of Groningen,80,"29,440",23.8,27%,52 : 48,"=, =",65.2,42.5,55.3,90.6,81.1,88.7
2022,University of Göttingen,119,"30,610",26.6,14%,52 : 48,"=, =",60.1,46.8,50.0,84.9,37.7,62.2
2022,University of Hamburg,132,"30,953",59.8,13%,57 : 43,"=, =",58.6,45.4,52.5,74.9,93.8,58.7
2022,University of Helsinki,101,"22,628",15.7,6%,67 : 33,"=, =",62.2,44.3,56.9,88.5,37.8,57.3
2022,University of Hohenheim,197,"8,614",38.5,11%,58 : 42,"=, =",54.0,34.4,31.2,97.5,48.5,51.4
2022,University of Hong Kong,30,"18,037",18.3,43%,54 : 46,"=, =",78.9,66.2,72.2,95.0,58.5,98.8
2022,University of Illinois at Urbana-Champaign,48,"47,202",18.3,23%,48 : 52,,72.6,65.7,77.3,80.9,50.0,55.4
2022,University of Lausanne,176,"13,016",9.5,23%,,"=, =",55.5,32.8,45.4,77.1,78.1,92.0
2022,University of Leeds,127,"33,320",14.6,32%,61 : 39,"=, =",59.2,43.7,46.5,81.1,39.8,90.3
2022,University of Leicester,185,"15,030",14.1,31%,54 : 46,"=, =",54.8,30.0,32.3,94.2,39.9,91.0
2022,University of Liverpool,178,"25,910",14.6,35%,55 : 45,"=, =",55.4,33.1,36.5,88.5,39.1,93.6
2022,University of Manchester,50,"36,545",14.3,43%,54 : 46,,71.2,56.4,65.0,89.1,45.6,92.4
2022,University of Mannheim,146,"7,641",57.5,25%,,"=, =",57.6,43.0,50.5,76.6,60.7,67.5
2022,"University of Maryland, College Park",93,"34,017",16.7,11%,48 : 52,"=, =",63.0,49.3,56.8,89.8,39.3,42.9
2022,University of Melbourne,33,"52,098",26.5,50%,57 : 43,,77.8,67.5,73.8,88.4,74.9,94.0
2022,University of Michigan-Ann Arbor,24,"44,663",8.1,17%,50 : 50,"=, =",83.1,78.6,85.4,94.0,48.9,59.5
2022,University of Minnesota,86,"61,321",12.0,10%,54 : 46,"=, =",63.7,55.9,57.9,81.7,80.4,40.8
2022,University of North Carolina at Chapel Hill,52,"31,064",8.1,8%,58 : 42,,70.6,62.2,63.4,95.6,45.0,41.1
2022,University of Notre Dame,183,"12,234",10.8,13%,46 : 54,"=, =",54.9,51.2,43.2,70.7,39.7,59.0
2022,University of Nottingham,141,"31,360",14.8,30%,54 : 46,,58.1,43.6,44.2,80.1,40.5,89.2
2022,University of Oslo,119,"21,413",13.2,19%,66 : 34,"=, =",60.1,40.5,46.5,89.5,44.3,80.4
2022,University of Ottawa,162,"35,791",25.4,22%,58 : 42,"=, =",56.7,40.4,40.6,83.3,50.0,82.1
2022,University of Oxford,1,"20,835",10.7,42%,47 : 53,,95.7,91.0,99.6,98.0,74.4,96.3
2022,University of Pennsylvania,13,"21,211",6.4,22%,53 : 47,"=, =",88.4,84.5,89.2,97.1,77.6,69.7
2022,University of Pittsburgh-Pittsburgh campus,140,"26,841",5.6,12%,54 : 46,,58.2,45.6,42.3,91.7,42.6,43.6
2022,University of Rochester,142,"10,177",6.7,36%,49 : 51,,57.9,44.9,39.3,86.4,50.5,73.1
2022,University of Science and Technology of China,88,"16,718",7.3,5%,,"=, =",63.6,63.4,61.5,72.8,70.3,34.5
2022,University of Sheffield,110,"27,265",15.3,38%,52 : 48,,61.3,45.5,46.4,86.3,48.8,87.8
2022,University of Southampton,124,"21,815",14.1,36%,53 : 47,,59.9,39.9,42.1,90.6,43.4,94.5
2022,University of Southern California,63,"42,502",13.2,24%,49 : 51,,69.3,62.1,58.8,90.3,41.2,65.5
